player_A,player_B,matches,A_wins,B_wins,last_match_date,last5_sequence,A_wins_last5
105332,134868,1,1,0,2021-07-19,1,1
105413,207989,1,0,1,2021-07-19,0,0
105449,106034,1,1,0,2021-07-19,1,1
110602,134770,1,0,1,2021-07-19,0,0
105011,126203,1,0,1,2021-07-19,0,0
105882,126535,1,1,0,2021-07-19,1,1
103852,144707,1,0,1,2021-07-19,0,0
106045,124014,1,0,1,2021-07-19,0,0
133430,200240,1,0,1,2021-07-19,0,0
105077,207213,1,1,0,2021-07-19,1,1
111200,111815,1,0,1,2021-07-19,0,0
111513,126239,2,1,1,2022-03-21,1 0,1
105583,127157,2,0,2,2022-06-20,0 0,0
104545,106109,2,2,0,2023-07-17,1 1,2
106426,200384,1,0,1,2021-07-19,0,0
111442,206909,5,2,3,2023-07-03,0 0 1 0 1,2
105936,207989,2,0,2,2022-07-18,0 0,0
144707,200240,1,0,1,2021-07-19,0,0
105077,105882,1,1,0,2021-07-19,1,1
111815,124014,1,1,0,2021-07-19,1,1
111513,200384,2,1,1,2023-08-28,0 1,1
104545,206909,4,1,3,2023-03-06,0 1 0 0,1
134770,200240,1,1,0,2021-07-19,1,1
134770,200384,1,1,0,2021-07-19,1,1
104755,207989,2,0,2,2024-01-15,0 0,0
126207,126952,2,2,0,2022-10-03,1 1,2
104797,111576,1,0,1,2021-07-24,0,0
105357,207518,1,1,0,2021-07-24,1,1
105311,207830,1,0,1,2021-07-24,0,0
105487,136440,1,0,1,2021-07-24,0,0
105613,106218,1,0,1,2021-07-24,0,0
104468,106078,1,0,1,2021-07-24,0,0
105633,123755,1,0,1,2021-07-24,0,0
105902,127760,1,1,0,2021-07-24,1,1
105227,110778,1,1,0,2021-07-24,1,1
104871,144642,1,1,0,2021-07-24,1,1
106281,202103,1,1,0,2021-07-24,1,1
105155,200221,1,0,1,2021-07-24,0,0
104926,105216,1,1,0,2021-07-24,1,1
104665,200005,2,0,2,2022-04-18,0 0,0
106121,132283,1,0,1,2021-07-24,0,0
106234,126205,2,1,1,2024-05-06,1 0,1
126845,200000,2,2,0,2023-08-07,1 1,2
106043,122669,1,1,0,2021-07-24,1,1
106291,128034,1,0,1,2021-07-24,0,0
105807,105815,1,1,0,2021-07-24,1,1
100644,104229,1,1,0,2021-07-24,1,1
104925,106198,1,1,0,2021-07-24,1,1
105453,106218,1,1,0,2021-07-24,1,1
126845,136440,1,0,1,2021-07-24,0,0
105062,125802,1,0,1,2021-07-24,0,0
105357,200221,2,0,2,2023-01-09,0 0,0
104926,106078,1,1,0,2021-07-24,1,1
106043,207830,1,1,0,2021-07-24,1,1
106281,128034,1,1,0,2021-07-24,1,1
100644,123755,1,1,0,2021-07-24,1,1
106421,111576,1,1,0,2021-07-24,1,1
105453,125802,1,1,0,2021-07-24,1,1
104871,106281,1,1,0,2021-07-24,1,1
105807,136440,3,3,0,2021-08-23,1 1 1,3
111575,200005,1,1,0,2021-07-24,1,1
106298,124079,1,0,1,2021-07-26,0,0
106045,106331,1,0,1,2021-07-26,0,0
105575,106058,1,0,1,2021-07-26,0,0
104545,200670,2,2,0,2023-02-06,1 1,2
106075,144719,1,1,0,2021-07-26,1,1
104312,106216,1,0,1,2021-07-26,0,0
110602,126149,2,1,1,2021-10-25,0 1,1
105449,200615,2,1,1,2021-08-23,1 0,1
105430,106065,1,0,1,2021-07-26,0,0
105539,126203,1,0,1,2021-07-26,0,0
111513,127157,1,0,1,2021-07-26,0,0
105643,126239,2,0,2,2021-10-18,0 0,0
105882,208029,1,0,1,2021-07-26,0,0
104731,106401,1,0,1,2021-07-26,0,0
126535,205734,1,1,0,2021-07-26,1,1
126623,207989,1,1,0,2021-07-26,1,1
111442,144750,1,1,0,2021-07-26,1,1
104655,144707,1,0,1,2021-07-26,0,0
200336,206909,1,0,1,2021-07-26,0,0
106408,209903,1,1,0,2021-07-26,1,1
106331,206173,2,1,1,2024-03-18,1 0,1
105138,124079,2,0,2,2024-04-01,0 0,0
104545,106058,1,1,0,2021-07-26,1,1
106075,106210,1,1,0,2021-07-26,1,1
105077,126149,1,0,1,2021-07-26,0,0
106216,124187,1,0,1,2021-07-26,0,0
106065,127157,1,0,1,2021-07-26,0,0
126239,208029,3,1,2,2022-10-24,1 0 0,1
105332,200325,3,1,2,2022-05-16,0 0 1,1
105936,126535,1,1,0,2021-07-26,1,1
126623,144707,1,0,1,2021-07-26,0,0
105376,111442,1,0,1,2021-07-26,0,0
106408,134770,1,0,1,2021-07-26,0,0
105683,206909,1,0,1,2021-07-26,0,0
106075,124079,2,1,1,2023-04-17,0 1,1
104545,106331,1,1,0,2021-07-26,1,1
105936,126239,1,0,1,2021-07-26,0,0
134770,144707,1,1,0,2021-07-26,1,1
124079,127157,2,2,0,2024-04-01,1 1,2
126239,134770,2,0,2,2023-05-08,0 0,0
200325,206909,2,1,1,2023-06-12,0 1,1
124079,134770,2,1,1,2024-04-01,0 1,1
104312,106034,1,1,0,2021-08-02,1,1
111200,111442,1,1,0,2021-08-02,1,1
105575,106283,1,1,0,2021-08-02,1,1
105577,105877,1,1,0,2021-08-02,1,1
105432,200325,1,0,1,2021-08-02,0,0
200615,206909,1,0,1,2021-08-02,0,0
103852,106045,1,0,1,2021-08-02,0,0
106401,111456,2,1,1,2022-04-04,0 1,1
106078,125802,1,0,1,2021-08-02,0,0
105011,106218,1,0,1,2021-08-02,0,0
105815,105902,1,1,0,2021-08-02,1,1
126207,202385,2,0,2,2022-07-25,0 0,0
105357,111200,1,1,0,2021-08-02,1,1
123755,124187,1,0,1,2021-08-02,0,0
105575,200175,1,1,0,2021-08-02,1,1
105577,200624,1,0,1,2021-08-02,0,0
105554,206909,3,1,2,2024-04-15,0 1 0,1
106218,111815,3,1,2,2023-01-09,0 1 0,1
105453,122330,1,1,0,2021-08-02,1,1
105815,144750,1,0,1,2021-08-02,0,0
104745,106058,1,1,0,2021-08-02,1,1
200000,202385,1,0,1,2021-08-02,0,0
200624,206173,3,1,2,2024-04-08,0 1 0,1
106045,206909,3,1,2,2022-09-19,1 0 0,1
104745,144750,1,0,1,2021-08-02,0,0
106045,111456,2,0,2,2022-07-25,0 0,0
202385,206173,1,0,1,2021-08-02,0,0
105453,111456,2,1,1,2021-08-30,0 1,1
111456,206173,3,0,3,2023-10-30,0 0 0,0
111790,144750,1,0,1,2021-08-09,0,0
106401,124187,3,1,2,2022-08-01,0 0 1,1
105577,126205,2,0,2,2022-08-08,0 0,0
132283,200005,5,2,3,2024-04-08,0 1 1 0 0,2
105583,200325,2,2,0,2024-03-04,1 1,2
105357,105575,1,1,0,2021-08-09,1,1
104545,200221,1,1,0,2021-08-09,1,1
105902,126203,2,1,1,2022-10-03,1 0,1
103852,144750,1,0,1,2021-08-09,0,0
105777,124187,2,1,1,2021-10-04,0 1,1
104792,105357,1,1,0,2021-08-09,1,1
124187,144750,2,1,1,2021-08-30,1 0,1
105932,128034,1,0,1,2021-08-09,0,0
105902,106421,1,0,1,2021-08-09,0,0
111513,200624,1,0,1,2021-08-16,0,0
132283,207989,2,1,1,2024-01-15,1 0,1
106426,126205,3,2,1,2023-05-08,0 1 1,2
106415,144750,3,1,2,2023-09-20,0 0 1,1
104926,105932,3,1,2,2022-05-02,1 0 0,1
105554,106043,2,0,2,2021-10-04,0 0,0
105643,206173,1,0,1,2021-08-16,0,0
105936,200282,2,0,2,2022-08-29,0 0,0
105227,106234,2,1,1,2021-10-18,1 0,1
106218,122330,4,3,1,2023-09-20,0 1 1 1,3
111456,206909,3,3,0,2023-02-27,1 1 1,3
126774,200624,1,1,0,2021-08-16,1,1
105077,126610,1,0,1,2021-08-16,0,0
104545,206173,3,1,2,2022-06-27,1 0 0,1
104792,200282,2,2,0,2023-08-14,1 1,2
104918,128034,3,1,2,2021-10-25,0 0 1,1
100644,105550,1,1,0,2021-08-16,1,1
105807,128034,3,2,1,2022-08-08,1 0 1,2
105332,126094,1,0,1,2021-08-16,0,0
105902,106329,1,0,1,2021-08-23,0,0
104918,111511,1,1,0,2021-08-23,1,1
105882,144707,1,0,1,2021-08-23,0,0
133297,144719,2,1,1,2022-09-26,1 0,1
105487,106218,1,0,1,2021-08-23,0,0
105948,207518,1,1,0,2021-08-23,1,1
106045,200325,1,0,1,2021-08-23,0,0
104468,126239,1,1,0,2021-08-23,1,1
105613,106078,1,0,1,2021-08-23,0,0
104312,125802,1,0,1,2021-08-23,0,0
126149,126555,1,1,0,2021-08-23,1,1
105430,126952,1,0,1,2021-08-23,0,0
106329,124013,1,1,0,2021-08-23,1,1
105077,144707,1,0,1,2021-08-23,0,0
111442,126845,3,1,2,2023-09-20,0 0 1,1
105916,133297,1,1,0,2021-08-23,1,1
200615,207989,1,0,1,2021-08-23,0,0
105643,106218,1,0,1,2021-08-23,0,0
105732,105948,1,1,0,2021-08-23,1,1
122330,200325,4,1,3,2023-04-17,0 0 1 0,1
104755,106078,1,1,0,2021-08-23,1,1
105526,126149,1,1,0,2021-08-23,1,1
106329,126207,1,0,1,2021-08-23,0,0
126845,144707,1,0,1,2021-08-23,0,0
105916,207989,2,0,2,2022-03-21,0 0,0
105732,106218,1,0,1,2021-08-23,0,0
104755,105554,1,1,0,2021-08-23,1,1
106218,207989,1,0,1,2021-08-23,0,0
104755,200325,1,0,1,2021-08-23,0,0
125802,144707,2,2,0,2022-09-26,1 1,2
104925,208029,5,3,2,2023-11-13,1 0 0 1 1,3
105526,134868,1,0,1,2021-08-30,0,0
105453,106099,1,1,0,2021-08-30,1,1
105676,111456,1,0,1,2021-08-30,0,0
106234,144719,3,3,0,2022-06-20,1 1 1,3
144707,202385,1,0,1,2021-08-30,0,0
106078,128034,2,0,2,2022-01-17,0 0,0
106045,111513,1,1,0,2021-08-30,1,1
104926,105577,1,0,1,2021-08-30,0,0
105815,125802,1,0,1,2021-08-30,0,0
105882,144895,1,0,1,2021-08-30,0,0
104792,105948,2,2,0,2022-01-17,1 1,2
105449,109739,1,1,0,2021-08-30,1,1
106065,208260,1,0,1,2021-08-30,0,0
105807,202195,1,0,1,2021-08-30,0,0
105932,200624,1,1,0,2021-08-30,1,1
207182,207518,1,0,1,2021-08-30,0,0
111575,144750,1,0,1,2021-08-30,0,0
104655,124014,1,0,1,2021-08-30,0,0
106148,126205,1,1,0,2021-08-30,1,1
105643,133430,1,0,1,2021-08-30,0,0
103333,126094,1,0,1,2021-08-30,0,0
105902,124079,1,0,1,2021-08-30,0,0
111153,126207,2,0,2,2022-08-01,0 0,0
105550,105936,1,1,0,2021-08-30,1,1
111794,200325,2,0,2,2022-01-31,0 0,0
103852,126523,1,0,1,2021-08-30,0,0
105539,200000,1,0,1,2021-08-30,0,0
105613,106426,1,0,1,2021-08-30,0,0
105357,105967,1,0,1,2021-08-30,0,0
105376,200005,2,2,0,2022-07-11,1 1,2
111815,207989,6,2,4,2023-02-20,0 0 1 0 1,2
105173,105732,1,1,0,2021-08-30,1,1
104918,126774,3,1,2,2023-07-03,0 1 0,1
122298,126535,1,1,0,2021-08-30,1,1
105487,106121,1,1,0,2021-08-30,1,1
105477,200221,1,1,0,2021-08-30,1,1
117356,144684,1,0,1,2021-08-30,0,0
104731,106210,1,1,0,2021-08-30,1,1
105575,106043,1,0,1,2021-08-30,0,0
105777,200589,1,1,0,2021-08-30,1,1
105430,200615,1,0,1,2021-08-30,0,0
106218,126156,1,1,0,2021-08-30,1,1
105554,106329,1,1,0,2021-08-30,1,1
111460,136440,1,0,1,2021-08-30,0,0
104925,134868,4,4,0,2024-05-20,1 1 1 1,4
106234,111442,1,1,0,2021-08-30,1,1
126203,202385,1,0,1,2021-08-30,0,0
104312,128034,1,1,0,2021-08-30,1,1
106045,106214,1,0,1,2021-08-30,0,0
105577,125802,1,0,1,2021-08-30,0,0
126610,144895,1,1,0,2021-08-30,1,1
100644,105077,1,1,0,2021-08-30,1,1
106058,122330,2,1,1,2022-07-11,1 0,1
206173,208260,1,1,0,2021-08-30,1,1
105932,202195,2,2,0,2022-05-23,1 1,2
124014,144750,1,0,1,2021-08-30,0,0
124079,126094,1,0,1,2021-08-30,0,0
105550,126207,1,0,1,2021-08-30,0,0
105138,200325,3,1,2,2023-03-20,1 0 0,1
126523,200000,1,0,1,2021-08-30,0,0
105376,105583,1,1,0,2021-08-30,1,1
126239,207989,2,0,2,2023-06-19,0 0,0
122298,134770,6,3,3,2024-04-01,1 0 1 0 0,2
105477,105487,1,0,1,2021-08-30,0,0
144684,206909,1,1,0,2021-08-30,1,1
104312,106214,1,0,1,2021-08-30,0,0
100644,106058,1,1,0,2021-08-30,1,1
105932,124187,1,0,1,2021-08-30,0,0
126094,126207,3,1,2,2022-08-29,0 1 0,1
105376,105967,1,1,0,2021-08-30,1,1
126774,207989,5,0,5,2023-05-29,0 0 0 0 0,0
105487,122298,1,0,1,2021-08-30,0,0
106043,144684,2,2,0,2022-08-15,1 1,2
104665,106421,2,0,2,2022-02-21,0 0,0
104925,202385,1,1,0,2021-08-30,1,1
126207,200000,3,0,3,2022-10-31,0 0 0,0
105376,207989,1,0,1,2021-08-30,0,0
106043,122298,1,0,1,2021-08-30,0,0
105554,106421,1,0,1,2021-08-30,0,0
200000,207989,4,2,2,2024-03-04,1 1 0 0,2
106421,122298,4,4,0,2023-02-13,1 1 1 1,4
126523,208029,2,1,1,2022-07-25,0 1,1
105575,126535,1,0,1,2021-09-20,0,0
105539,126952,1,0,1,2021-09-20,0,0
104468,200221,1,0,1,2021-09-20,0,0
117360,207518,1,0,1,2021-09-20,0,0
105932,126149,1,1,0,2021-09-20,1,1
111513,123755,1,1,0,2021-09-20,1,1
105357,122078,1,1,0,2021-09-20,1,1
111575,124186,1,1,0,2021-09-20,1,1
105376,126156,1,1,0,2021-09-20,1,1
106218,126239,2,1,1,2023-09-20,1 0,1
105062,105902,1,0,1,2021-09-20,0,0
111200,125802,1,0,1,2021-09-20,0,0
104312,207608,1,0,1,2021-09-20,0,0
105577,106296,1,1,0,2021-09-20,1,1
106298,111790,1,1,0,2021-09-20,1,1
122330,200175,3,1,2,2022-05-23,1 0 0,1
105807,144707,1,1,0,2021-09-20,1,1
106078,126535,1,0,1,2021-09-20,0,0
132283,208029,2,0,2,2022-09-26,0 0,0
105932,200221,1,1,0,2021-09-20,1,1
105357,144719,2,1,1,2022-01-10,1 0,1
105902,105936,1,1,0,2021-09-20,1,1
125802,207608,1,1,0,2021-09-20,1,1
104918,105577,1,1,0,2021-09-20,1,1
106234,200325,1,0,1,2021-09-20,0,0
105807,208029,3,3,0,2022-08-08,1 1 1,3
122330,126535,1,1,0,2021-09-20,1,1
111513,126952,2,1,1,2022-03-07,0 1,1
105376,106218,1,1,0,2021-09-20,1,1
105357,105902,1,0,1,2021-09-20,0,0
122330,126952,1,0,1,2021-09-20,0,0
105902,125802,1,1,0,2021-09-20,1,1
105902,126952,1,0,1,2021-09-20,0,0
106043,126094,3,0,3,2022-10-24,0 0 0,0
104918,106045,1,1,0,2021-09-27,1,1
200175,202090,1,1,0,2021-09-27,1,1
105173,126149,1,0,1,2021-09-27,0,0
106218,144719,1,1,0,2021-09-27,1,1
105643,106234,1,0,1,2021-09-27,0,0
104312,105011,1,0,1,2021-09-27,0,0
106109,128034,1,0,1,2021-09-27,0,0
105357,144707,1,1,0,2021-09-27,1,1
104731,105554,1,0,1,2021-09-27,0,0
105936,200247,1,1,0,2021-09-27,1,1
106099,126203,1,0,1,2021-09-27,0,0
106220,207518,1,1,0,2021-09-27,1,1
105943,106043,1,0,1,2021-09-27,0,0
105332,200221,1,1,0,2021-09-27,1,1
111153,144750,2,1,1,2023-06-26,0 1,1
105902,200325,1,1,0,2021-09-27,1,1
104926,206909,2,0,2,2022-01-10,0 0,0
105577,106078,1,0,1,2021-09-27,0,0
104918,134770,1,0,1,2021-09-27,0,0
105777,200416,1,1,0,2021-09-27,1,1
106234,128034,3,1,2,2022-03-21,1 0 0,1
105011,105357,2,0,2,2021-10-18,0 0,0
106220,111794,1,0,1,2021-09-27,0,0
105332,105902,1,0,1,2021-09-27,0,0
126094,206909,2,1,1,2024-04-15,1 0,1
104792,126149,2,2,0,2021-10-04,1 1,2
105357,106218,3,1,2,2022-02-21,0 1 0,1
105936,111794,1,1,0,2021-09-27,1,1
105777,134770,2,1,1,2022-04-11,0 1,1
104792,106218,1,1,0,2021-09-27,1,1
105936,206173,2,0,2,2022-05-09,0 0,0
111815,134770,5,1,4,2024-04-22,0 0 0 1 0,1
105406,124079,1,0,1,2021-10-04,0,0
105526,123755,1,1,0,2021-10-04,1,1
104665,126846,1,0,1,2021-10-04,0,0
124014,208029,1,1,0,2021-10-04,1,1
105487,105877,1,0,1,2021-10-04,0,0
136440,200325,1,0,1,2021-10-04,0,0
106078,111153,1,0,1,2021-10-04,0,0
105077,207518,3,2,1,2022-10-24,1 0 1,2
117356,202385,1,0,1,2021-10-04,0,0
104918,105173,1,1,0,2021-10-04,1,1
105916,126149,1,0,1,2021-10-04,0,0
105357,106058,1,1,0,2021-10-04,1,1
105643,106415,1,0,1,2021-10-04,0,0
105948,206909,1,0,1,2021-10-04,0,0
106045,126214,1,0,1,2021-10-04,0,0
105952,106148,1,0,1,2021-10-04,0,0
111513,202195,3,2,1,2023-07-03,0 1 1,2
105815,106329,1,1,0,2021-10-04,1,1
126535,144719,1,1,0,2021-10-04,1,1
105332,126207,1,0,1,2021-10-04,0,0
106099,208260,1,1,0,2021-10-04,1,1
105577,200670,1,1,0,2021-10-04,1,1
105023,127157,1,0,1,2021-10-04,0,0
106218,122298,3,2,1,2023-04-17,1 1 0,2
105902,111456,1,0,1,2021-10-04,0,0
126846,200282,1,0,1,2021-10-04,0,0
106426,124014,1,1,0,2021-10-04,1,1
105807,105877,1,1,0,2021-10-04,1,1
111575,200325,4,3,1,2024-02-19,1 1 0 1,3
100644,202385,2,2,0,2022-02-21,1 1,2
104918,207989,2,1,1,2021-10-25,1 0,1
104731,132283,1,1,0,2021-10-04,1,1
105357,206173,1,0,1,2021-10-04,0,0
126214,126610,1,0,1,2021-10-04,0,0
144750,200221,2,1,1,2022-05-02,1 0,1
106043,202195,2,1,1,2022-10-31,1 0,1
105583,126205,2,0,2,2022-02-21,0 0,0
126094,126535,1,1,0,2021-10-04,1,1
128034,200615,3,3,0,2023-08-14,1 1 1,3
106099,106234,1,0,1,2021-10-04,0,0
106121,124187,1,0,1,2021-10-04,0,0
105777,127157,3,3,0,2024-01-01,1 1 1,3
126203,126610,2,2,0,2023-01-02,1 1,2
105138,111815,2,0,2,2024-04-15,0 0,0
106234,133430,1,1,0,2021-10-04,1,1
100644,104792,1,1,0,2021-10-04,1,1
126203,206173,2,1,1,2023-03-06,1 0,1
105777,128034,5,5,0,2024-03-18,1 1 1 1 1,5
106078,200175,1,1,0,2021-10-18,1,1
200282,206909,1,0,1,2021-10-18,0,0
104468,111513,1,1,0,2021-10-18,1,1
105902,127339,2,1,1,2022-08-01,1 0,1
122298,200615,2,2,0,2023-03-20,1 1,2
105357,126127,1,1,0,2021-10-18,1,1
124187,202385,2,1,1,2022-02-07,0 1,1
105011,122330,1,1,0,2021-10-18,1,1
144750,200267,1,1,0,2021-10-18,1,1
105227,106000,1,1,0,2021-10-18,1,1
105077,105526,2,0,2,2023-04-10,0 0,0
126205,144707,2,1,1,2022-10-17,1 0,1
105550,124079,1,0,1,2021-10-18,0,0
105948,208230,1,1,0,2021-10-18,1,1
105173,126128,2,2,0,2023-10-16,1 1,2
104918,106043,1,0,1,2021-10-18,0,0
105967,206909,1,0,1,2021-10-18,0,0
122298,202385,1,0,1,2021-10-18,0,0
105227,126205,3,2,1,2022-08-08,1 1 0,2
105526,144750,1,0,1,2021-10-18,0,0
105936,124079,1,0,1,2021-10-18,0,0
105583,126239,1,0,1,2021-10-18,0,0
105575,105948,1,1,0,2021-10-18,1,1
206173,207518,3,2,1,2023-04-17,1 1 0,2
106043,206909,2,1,1,2023-05-22,1 0,1
104468,106234,1,0,1,2021-10-18,0,0
200221,202385,1,0,1,2021-10-18,0,0
105227,124079,1,1,0,2021-10-18,1,1
106043,202385,2,1,1,2023-01-09,1 0,1
144750,206173,1,0,1,2021-10-18,0,0
105227,105575,1,1,0,2021-10-18,1,1
106043,206173,4,0,4,2023-07-03,0 0 0 0,0
104731,200282,1,0,1,2021-10-25,0,0
105526,105902,1,1,0,2021-10-25,1,1
122330,126185,1,1,0,2021-10-25,1,1
105575,200000,1,0,1,2021-10-25,0,0
105357,200075,1,1,0,2021-10-25,1,1
105554,207989,4,0,4,2023-10-02,0 0 0 0,0
126203,200325,1,1,0,2021-10-25,1,1
124187,206173,1,0,1,2021-10-25,0,0
106078,111456,1,0,1,2021-10-25,0,0
132283,136440,1,1,0,2021-10-25,1,1
126120,200624,1,0,1,2021-10-25,0,0
104926,106043,1,0,1,2021-10-25,0,0
106415,122298,1,0,1,2021-10-25,0,0
104792,207518,1,1,0,2021-10-25,1,1
105357,106234,1,1,0,2021-10-25,1,1
126203,126205,5,3,2,2024-02-12,1 0 1 0 1,3
110602,206173,1,0,1,2021-10-25,0,0
122298,200624,4,2,2,2024-02-26,1 0 1 0,2
126610,207989,4,1,3,2023-07-03,0 1 0 0,1
122298,126094,3,1,2,2023-10-30,1 0 0,1
105227,122298,2,2,0,2022-02-14,1 1,2
105227,126203,2,1,1,2022-04-11,1 0,1
105077,125802,2,1,1,2023-04-24,0 1,1
126239,200384,3,1,2,2024-04-15,0 0 1,1
105732,207989,1,0,1,2021-11-01,0,0
104755,105777,1,0,1,2021-11-01,0,0
106218,126207,5,2,3,2024-02-05,1 0 0 0 1,2
104918,136440,1,0,1,2021-11-01,0,0
126149,200000,1,0,1,2021-11-01,0,0
105138,105902,1,0,1,2021-11-01,0,0
105936,124187,2,1,1,2022-05-23,0 1,1
105643,111815,1,0,1,2021-11-01,0,0
104792,200175,2,2,0,2022-01-17,1 1,2
105173,105932,1,1,0,2021-11-01,1,1
106421,125802,4,4,0,2023-03-06,1 1 1 1,4
206173,207989,8,4,4,2024-03-04,0 0 1 1 0,2
106043,106218,2,0,2,2022-05-09,0 0,0
126205,128034,3,2,1,2024-05-06,0 1 1,2
136440,200000,1,1,0,2021-11-01,1,1
105902,207518,1,1,0,2021-11-01,1,1
126774,200615,1,0,1,2021-11-01,0,0
106421,200624,5,3,2,2024-04-22,1 0 0 1 1,3
200384,207989,1,1,0,2021-11-01,1,1
100644,105777,6,5,1,2024-03-18,1 1 1 1 0,4
106218,134770,3,1,2,2024-02-19,0 1 0,1
128034,136440,1,1,0,2021-11-01,1,1
105902,200615,2,2,0,2022-09-19,1 1,2
106421,200384,1,1,0,2021-11-01,1,1
105902,128034,1,0,1,2021-11-01,0,0
104797,105936,1,0,1,2021-11-08,0,0
122298,126120,1,1,0,2021-11-08,1,1
131934,200303,1,1,0,2021-11-08,1,1
105376,106075,1,0,1,2021-11-08,0,0
122330,126239,3,1,2,2022-05-23,0 0 1,1
111200,126207,2,0,2,2022-10-17,0 0,0
111456,200221,2,0,2,2023-08-07,0 0,0
106078,126203,1,0,1,2021-11-08,0,0
126205,209863,2,2,0,2022-10-17,1 1,2
104918,126340,2,2,0,2022-01-10,1 1,2
200384,202104,1,0,1,2021-11-08,0,0
105916,122298,3,1,2,2023-04-10,0 1 0,1
200384,207518,2,0,2,2023-04-03,0 0,0
131934,133430,1,0,1,2021-11-08,0,0
202104,207518,2,1,1,2022-04-18,1 0,1
106075,126239,1,0,1,2021-11-08,0,0
200384,200624,2,0,2,2022-09-19,0 0,0
124079,126207,1,0,1,2021-11-08,0,0
200624,202104,2,2,0,2022-08-01,1 1,2
105554,200221,2,1,1,2022-02-14,1 0,1
207678,208029,1,0,1,2021-11-08,0,0
104918,206173,3,1,2,2023-08-07,1 0 0,1
206909,208029,2,2,0,2023-10-02,1 1,2
122298,200000,4,1,3,2024-05-06,0 1 0 0,1
206909,207678,1,1,0,2021-11-08,1,1
126239,133430,3,1,2,2022-06-27,0 1 0,1
207989,208029,3,2,1,2023-07-03,1 0 1,2
207678,207989,1,0,1,2021-11-08,0,0
104918,126205,1,0,1,2021-11-08,0,0
206909,207989,1,0,1,2021-11-08,0,0
200624,206909,1,1,0,2021-11-08,1,1
202104,207989,2,0,2,2022-08-29,0 0,0
126205,133430,3,2,1,2022-08-15,1 1 0,2
200624,207989,4,1,3,2023-06-19,0 1 0 0,1
104925,126094,6,5,1,2023-10-30,0 1 1 1 1,4
104925,111815,3,3,0,2023-05-08,1 1 1,3
105643,106223,1,1,0,2022-01-03,1,1
105932,106043,1,0,1,2022-01-03,0,0
111794,126762,1,1,0,2022-01-03,1,1
106223,128034,1,0,1,2022-01-03,0,0
105643,111794,1,0,1,2022-01-03,0,0
106223,133018,1,0,1,2022-01-03,0,0
105643,133018,1,1,0,2022-01-03,1,1
111794,133018,1,1,0,2022-01-03,1,1
128034,209362,1,1,0,2022-01-03,1,1
104545,111790,1,1,0,2022-01-03,1,1
126203,200000,2,2,0,2022-11-14,1 1,2
105526,105554,1,0,1,2022-01-03,0,0
105449,126846,2,1,1,2022-01-10,1 0,1
202195,208014,1,1,0,2022-01-03,1,1
105902,126239,1,0,1,2022-01-03,0,0
106329,127157,1,1,0,2022-01-03,1,1
104918,105487,1,0,1,2022-01-03,0,0
144895,208029,1,1,0,2022-01-03,1,1
105173,122298,5,1,4,2024-02-26,0 1 0 0 0,1
105376,111456,1,0,1,2022-01-03,0,0
105902,126128,1,0,1,2022-01-03,0,0
106415,126952,1,0,1,2022-01-03,0,0
200325,202104,1,1,0,2022-01-03,1,1
126127,144707,1,0,1,2022-01-03,0,0
106331,111442,1,0,1,2022-01-03,0,0
126128,126239,2,2,0,2022-09-26,1 1,2
105357,106423,1,0,1,2022-01-03,0,0
104312,144684,1,0,1,2022-01-03,0,0
126128,206173,2,0,2,2023-07-03,0 0,0
134868,136440,2,2,0,2024-04-08,1 1,2
106121,207518,1,1,0,2022-01-03,1,1
105882,200615,1,0,1,2022-01-03,0,0
105807,126214,1,1,0,2022-01-03,1,1
106109,207678,1,0,1,2022-01-03,0,0
105575,106218,1,1,0,2022-01-03,1,1
105807,126340,1,1,0,2022-01-03,1,1
124187,202195,2,0,2,2022-06-20,0 0,0
106078,126149,2,1,1,2022-01-10,1 0,1
126214,126340,1,1,0,2022-01-03,1,1
105227,106329,1,1,0,2022-01-03,1,1
105487,105777,1,0,1,2022-01-03,0,0
111456,122298,1,0,1,2022-01-03,0,0
126952,144707,2,1,1,2023-01-09,0 1,1
106423,126207,1,1,0,2022-01-03,1,1
105676,144684,2,1,1,2022-04-04,0 1,1
105936,126214,1,1,0,2022-01-03,1,1
106121,126205,2,0,2,2024-02-05,0 0,0
134868,200615,3,2,1,2023-06-12,1 0 1,2
105583,106426,1,0,1,2022-01-03,0,0
104792,207678,1,1,0,2022-01-03,1,1
104745,105575,2,2,0,2022-06-27,1 1,2
105936,126340,1,1,0,2022-01-03,1,1
144719,202195,1,0,1,2022-01-03,0,0
105777,122298,3,2,1,2022-10-31,1 0 1,2
126128,133430,3,1,2,2023-07-03,0 0 1,1
106423,144707,1,1,0,2022-01-03,1,1
144684,200325,1,0,1,2022-01-03,0,0
104792,126205,1,1,0,2022-01-03,1,1
104745,134868,1,1,0,2022-01-03,1,1
105807,126591,1,1,0,2022-01-03,1,1
105777,202195,2,1,1,2022-05-02,0 1,1
104745,200325,1,1,0,2022-01-03,1,1
104792,106423,2,1,1,2023-07-24,1 0,1
104745,202195,1,1,0,2022-01-03,1,1
104792,111575,1,1,0,2022-01-03,1,1
105332,106423,1,0,1,2022-01-10,0,0
105643,106045,1,0,1,2022-01-10,0,0
105449,106109,1,1,0,2022-01-10,1,1
105487,105676,1,0,1,2022-01-10,0,0
122330,126846,2,1,1,2024-05-20,0 1,1
106218,111442,1,0,1,2022-01-10,0,0
